task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
125	e2/94c94e	6386435	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:50:52.719	15m 57s	4m 14s	285.7%	1.2 GB	1.5 GB	3.7 GB	3.8 GB
150	5c/eeb29c	6386464	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:20.719	15m 29s	1m 18s	335.7%	744.5 MB	1 GB	1.6 GB	1.8 GB
147	17/311731	6386465	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:21.719	15m 28s	1m 34s	325.8%	651.4 MB	1 GB	1.7 GB	2 GB
154	73/6d8c43	6386467	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:23.718	15m 26s	1m 28s	326.4%	702.5 MB	1 GB	1.7 GB	1.9 GB
156	d0/3816a2	6386468	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:24.718	15m 25s	2m 2s	301.5%	687.2 MB	1 GB	2 GB	2.2 GB
161	58/37738c	6386471	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:27.718	15m 22s	1m 43s	303.9%	649.9 MB	1 GB	1.8 GB	2 GB
158	15/051a69	6386469	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:25.718	15m 24s	2m	286.5%	664.8 MB	1 GB	1.8 GB	2 GB
143	f7/491f9b	6386452	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:09.719	16m 40s	3m 42s	336.1%	694.8 MB	1.1 GB	4.2 GB	4.5 GB
164	fc/07deb5	6386475	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:31.718	16m 18s	1m 11s	352.2%	662.8 MB	1 GB	1.5 GB	1.7 GB
163	19/f430db	6386474	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:30.718	16m 19s	1m 34s	341.0%	634.4 MB	1.1 GB	1.9 GB	2.2 GB
151	d8/05811b	6386462	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:18.719	16m 31s	3m 15s	346.3%	695.5 MB	1 GB	4 GB	4.5 GB
166	d0/7813a2	6386476	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:32.718	16m 17s	2m 3s	339.3%	1.1 GB	1.6 GB	2.4 GB	2.8 GB
170	a6/a3295a	6386481	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:37.718	16m 12s	1m 40s	338.8%	641.6 MB	1.1 GB	1.9 GB	2.1 GB
167	30/2e9465	6386478	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:34.718	16m 15s	1m 31s	329.0%	662.1 MB	1.1 GB	1.8 GB	2 GB
168	80/88e12d	6386479	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:35.719	16m 14s	1m 10s	331.0%	622.5 MB	1 GB	1.4 GB	1.6 GB
149	b9/9c234e	6386460	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:16.718	17m 33s	4m 4s	315.5%	706.6 MB	1 GB	4.3 GB	4.6 GB
141	6b/4d14bf	6386454	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:10.718	17m 39s	4m 26s	340.6%	1.2 GB	1.6 GB	5.3 GB	6 GB
173	75/33c58e	6386484	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:40.719	17m 9s	1m 17s	337.0%	710.8 MB	1.1 GB	1.4 GB	1.6 GB
175	ad/9be90c	6386486	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:42.719	17m 7s	1m 59s	317.6%	654.8 MB	1.1 GB	2.2 GB	2.5 GB
49	b9/c5f68e	6386344	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:49:37.718	19m 12s	14m 44s	331.2%	899.5 MB	1.3 GB	16.9 GB	19.1 GB
171	d9/5bb28c	6386485	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:41.718	17m 8s	1m 25s	330.7%	690.9 MB	1.1 GB	1.7 GB	1.9 GB
157	6e/b6fa9d	6386477	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:33.719	17m 16s	2m 13s	336.8%	669.9 MB	1 GB	2.6 GB	3 GB
178	11/c2b5bf	6386498	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:45.719	17m 4s	1m 51s	294.9%	898.5 MB	1.3 GB	1.9 GB	2.1 GB
180	53/e2deb5	6386502	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:49.719	18m	1m 36s	345.6%	643.8 MB	1 GB	1.9 GB	2.2 GB
162	ec/91386c	6386473	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:29.718	18m 20s	3m 13s	342.8%	696.1 MB	1 GB	4 GB	4.6 GB
160	04/f4dbaa	6386472	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:28.718	18m 21s	4m 8s	308.4%	766.2 MB	1 GB	4.2 GB	4.5 GB
174	e4/d41c97	6386487	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:43.718	18m 6s	2m 11s	289.2%	660.8 MB	1 GB	2.1 GB	2.3 GB
188	e9/dab80c	6386507	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:54.721	17m 55s	1m 18s	328.3%	668.8 MB	1 GB	1.5 GB	1.7 GB
185	b7/4dc5a3	6386505	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:52.719	17m 57s	2m	335.6%	695 MB	1 GB	2.4 GB	2.8 GB
190	46/a90653	6386511	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:58.718	17m 51s	1m 47s	335.8%	686.5 MB	1 GB	2.2 GB	2.4 GB
153	54/d34409	6386463	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:19.718	18m 30s	4m 54s	282.1%	700.8 MB	1.1 GB	4.3 GB	4.6 GB
94	ea/5c2a39	6386398	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:50:21.718	20m 28s	11m 26s	332.6%	820.9 MB	1.1 GB	13.8 GB	15.5 GB
111	8a/e8fffc	6386418	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:50:41.718	20m 8s	9m 20s	325.9%	873.6 MB	1.3 GB	10.7 GB	12 GB
132	89/90617d	6386442	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:50:59.719	19m 50s	7m 45s	353.0%	808.9 MB	1.1 GB	9.5 GB	10.7 GB
169	2c/dcd9cf	6386482	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:38.719	19m 11s	4m 44s	309.8%	723 MB	1 GB	4.6 GB	5.3 GB
179	57/0a2c17	6386499	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:46.719	19m 3s	3m 43s	314.5%	816.5 MB	1 GB	4 GB	4.3 GB
193	76/bb4eba	6386513	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:00.719	18m 49s	1m 13s	343.2%	751.6 MB	1 GB	1.4 GB	1.6 GB
152	c3/a8e8de	6386461	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:17.718	19m 32s	6m 54s	347.6%	756.7 MB	1.1 GB	8.5 GB	9.5 GB
194	03/f14fbf	6386514	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:01.718	18m 48s	1m 16s	334.3%	710.7 MB	1 GB	1.5 GB	1.7 GB
172	d5/9971ee	6386483	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:39.719	19m 10s	3m 49s	294.3%	1000.3 MB	1.3 GB	3.8 GB	4.1 GB
182	5e/c8400c	6386515	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:02.718	18m 47s	1m 36s	307.0%	776.8 MB	1.1 GB	1.8 GB	2 GB
195	b4/40fff8	6386516	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:03.719	18m 46s	1m 48s	334.5%	649.4 MB	1.1 GB	2.1 GB	2.4 GB
199	41/e2341e	6386520	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:07.718	18m 42s	1m 36s	299.8%	664.7 MB	1 GB	1.7 GB	1.9 GB
201	4e/7b866b	6386519	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:06.719	18m 43s	1m 38s	325.7%	757.3 MB	1 GB	1.9 GB	2.2 GB
197	25/b6306b	6386518	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:05.718	18m 44s	2m	329.7%	642.4 MB	1 GB	2.3 GB	2.6 GB
124	10/f99b5c	6386436	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:50:53.718	20m 56s	9m 16s	304.1%	807.2 MB	1.1 GB	9.3 GB	10.5 GB
139	0b/84b5ab	6386451	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:08.719	20m 41s	8m 41s	319.6%	794.7 MB	1.1 GB	9.4 GB	10.5 GB
183	83/951b9b	6386504	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:51.719	19m 58s	3m 48s	337.6%	694.3 MB	1.1 GB	4.3 GB	4.6 GB
159	70/daa502	6386470	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:26.717	20m 23s	6m 16s	277.8%	772.3 MB	1 GB	5.7 GB	6.5 GB
184	12/07b2ad	6386503	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:50.720	19m 59s	3m 42s	344.6%	715.3 MB	1 GB	4.3 GB	4.6 GB
187	43/ad27c4	6386509	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:56.718	19m 53s	3m 29s	326.2%	759.6 MB	1.1 GB	3.6 GB	3.8 GB
196	52/28d12e	6386517	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:04.718	19m 45s	2m 4s	280.4%	667.1 MB	1 GB	1.8 GB	2.1 GB
200	f5/fc8885	6386521	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:08.718	19m 41s	2m 15s	298.2%	794.2 MB	1 GB	2.2 GB	2.5 GB
205	6c/b31781	6386525	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:12.719	19m 37s	1m 38s	277.1%	634.9 MB	1 GB	1.5 GB	1.6 GB
206	6a/19c6ba	6386526	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:13.718	19m 36s	1m 28s	325.6%	656.3 MB	1 GB	1.7 GB	1.9 GB
202	c4/7d84f4	6386522	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:09.718	19m 40s	1m 37s	309.9%	684.2 MB	1.1 GB	1.7 GB	1.9 GB
186	f7/bf731a	6386506	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:53.719	19m 56s	3m 33s	297.9%	740.5 MB	1 GB	3.4 GB	3.9 GB
209	ef/3f6415	6386529	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:16.718	19m 33s	1m 17s	345.0%	651.4 MB	1 GB	1.7 GB	1.9 GB
211	5b/7311b3	6386531	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:18.717	19m 31s	1m 51s	324.5%	674.8 MB	1.1 GB	2.1 GB	2.4 GB
204	fe/4c99d6	6386524	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:11.719	19m 38s	1m 23s	340.0%	654.7 MB	1 GB	1.7 GB	1.9 GB
210	b3/9349ef	6386530	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:17.718	19m 32s	1m 59s	347.2%	693.3 MB	1.1 GB	2.5 GB	2.9 GB
78	35/d1a2a6	6386381	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:50:04.718	22m 45s	15m 18s	296.2%	896.6 MB	1.3 GB	16.1 GB	18.2 GB
189	48/852417	6386508	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:55.718	20m 54s	4m 37s	286.5%	778.4 MB	1 GB	4.3 GB	4.6 GB
146	51/4ef5f8	6386458	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:14.719	21m 35s	9m 1s	298.7%	1 GB	1.4 GB	8.9 GB	10 GB
177	1c/9c7028	6386500	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:47.719	21m 2s	5m 58s	338.9%	696.8 MB	1 GB	6.8 GB	7.7 GB
198	5c/64b6f9	6386537	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:24.719	20m 25s	1m 15s	349.4%	972 MB	1.3 GB	1.6 GB	1.8 GB
217	7e/380faa	6386536	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:23.719	20m 26s	1m 15s	318.6%	645.7 MB	1 GB	1.4 GB	1.6 GB
218	92/18fd17	6386539	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:26.720	20m 23s	1m 43s	343.2%	673.9 MB	1 GB	2.1 GB	2.4 GB
215	50/b5c4c9	6386535	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:22.719	20m 27s	1m 39s	290.2%	621 MB	1.1 GB	1.6 GB	1.8 GB
214	71/dcd05b	6386534	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:21.718	20m 28s	1m 45s	351.6%	690.4 MB	1.1 GB	2.2 GB	2.5 GB
223	c0/f2bcc4	6386544	snp_calling:prepareDepth (Preparing files for depth statistics)	COMPLETED	0	2026-03-26 15:52:31.719	20m 18s	14.8s	93.1%	4.6 MB	19.4 MB	2.6 GB	15.2 MB
155	78/68b9df	6386466	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:22.718	22m 27s	8m 14s	351.4%	994.3 MB	1.2 GB	10 GB	11.2 GB
92	b7/3f0867	6386396	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:50:19.719	23m 30s	14m 35s	283.3%	832.3 MB	1.1 GB	13.4 GB	15.1 GB
208	16/2068cb	6386528	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:15.719	21m 34s	3m 22s	341.0%	705.1 MB	1.1 GB	4.1 GB	4.7 GB
219	03/7425f5	6386540	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:27.719	21m 22s	2m 16s	296.3%	709.8 MB	1.1 GB	2.2 GB	2.5 GB
192	1c/0e3fed	6386512	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:59.719	21m 50s	4m 42s	292.3%	710.4 MB	1 GB	4.2 GB	4.5 GB
222	7f/adfbe3	6386543	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:30.719	21m 19s	1m 57s	339.7%	677.3 MB	1 GB	2.4 GB	2.7 GB
148	49/f1c504	6386459	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:15.719	23m 34s	10m 35s	293.9%	826.8 MB	1 GB	10.2 GB	11.4 GB
203	d2/16e254	6386523	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:10.718	22m 39s	4m 2s	327.1%	724.3 MB	1 GB	4.5 GB	4.9 GB
207	4a/930f37	6386527	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:14.718	22m 35s	4m 24s	318.4%	771 MB	1 GB	4.8 GB	5.4 GB
135	18/b7fd47	6386443	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:00.718	24m 49s	12m 52s	293.0%	767.3 MB	1.1 GB	12.7 GB	14.3 GB
212	5c/e490f6	6386532	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:19.718	23m 30s	4m 36s	279.9%	872.1 MB	1.1 GB	4.3 GB	4.6 GB
191	6c/1df70b	6386510	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:57.718	23m 52s	7m 6s	341.9%	789.5 MB	1.1 GB	8.6 GB	9.6 GB
165	57/c37052	6386480	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:36.719	25m 13s	10m 31s	310.8%	874.7 MB	1.1 GB	11.1 GB	12.5 GB
213	36/e71e1c	6386533	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:20.718	24m 29s	5m 30s	336.5%	766.1 MB	1 GB	6.7 GB	7.5 GB
181	3c/da646e	6386501	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:48.719	25m 1s	9m 30s	309.8%	845 MB	1.1 GB	10 GB	11.3 GB
216	dd/ac7046	6386538	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:25.718	24m 24s	5m 24s	298.5%	898.2 MB	1.3 GB	5.5 GB	6.2 GB
176	d9/7effb8	6386497	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:51:44.719	25m 5s	10m 4s	336.6%	867 MB	1.2 GB	11.6 GB	13 GB
221	bf/bcc78f	6386542	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:29.719	25m 20s	5m 3s	279.4%	1.1 GB	1.4 GB	4.7 GB	5.3 GB
220	aa/fc4c31	6386541	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:52:28.719	27m 21s	8m 19s	325.1%	1.1 GB	1.5 GB	9.2 GB	10.3 GB
259	41/1b4e99	6386623	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:52.744	34m 57s	16m 13s	396.6%	1.3 GB	1.5 GB	2.3 GB	8.8 GB
244	89/7b6edb	6386599	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:06.744	36m 43s	18m 19s	396.5%	1.3 GB	1.5 GB	2.4 GB	9.2 GB
242	39/acc33d	6386597	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:04.744	36m 45s	19m 3s	396.9%	1.3 GB	1.5 GB	2.3 GB	8.5 GB
233	09/5efeaa	6386588	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:55:55.744	37m 54s	20m 30s	396.2%	1.4 GB	1.5 GB	2.6 GB	10.5 GB
277	e0/2e9904	6386660	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:58:56.743	34m 53s	16m 47s	396.3%	1.4 GB	1.5 GB	2.4 GB	9.2 GB
231	7b/6813d0	6386591	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:55:58.744	38m 51s	21m 20s	381.8%	1.4 GB	1.7 GB	2.5 GB	9.5 GB
229	8e/c6dd47	6386586	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:55:53.744	38m 56s	22m 18s	395.4%	1.4 GB	1.5 GB	2.7 GB	11 GB
235	53/887f64	6386589	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:55:56.744	39m 53s	22m 5s	390.0%	1.4 GB	1.8 GB	2.4 GB	9.3 GB
241	03/272c94	6386596	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:03.744	39m 46s	22m 53s	353.2%	1.5 GB	1.8 GB	2.4 GB	9.4 GB
267	f9/16d226	6386644	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:57:54.745	37m 55s	19m 30s	396.0%	1.4 GB	1.8 GB	2.4 GB	9.2 GB
11	04/9b49e6	6386306	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:48:59.721	47m 50s	45m 55s	343.8%	1.4 GB	1.8 GB	54.8 GB	61 GB
287	37/bbed70	6386679	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:59:57.743	36m 52s	18m 16s	395.9%	1.3 GB	1.5 GB	2.5 GB	9.6 GB
225	04/03ed86	6386581	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:55:49.749	42m	25m 23s	396.7%	1.4 GB	1.8 GB	2.9 GB	11.8 GB
264	25/56ca57	6386641	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:57:51.745	39m 58s	21m 17s	368.0%	1.3 GB	1.5 GB	2.4 GB	8.9 GB
237	43/b1abef	6386594	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:01.750	42m 48s	25m 45s	395.3%	1.3 GB	1.5 GB	2.6 GB	10.2 GB
275	9c/b484b7	6386658	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:58:54.743	39m 55s	21m 12s	368.2%	1.3 GB	1.6 GB	2.3 GB	8.4 GB
289	79/11b6f9	6386682	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 16:00:00.741	38m 49s	20m 21s	386.2%	1.3 GB	1.5 GB	2.5 GB	9.5 GB
224	0f/5c9e32	6386583	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:55:50.744	43m 59s	27m 10s	326.5%	1.4 GB	1.7 GB	2.4 GB	8.7 GB
251	f8/4c7f29	6386606	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:13.744	43m 36s	25m 18s	365.7%	1.4 GB	1.8 GB	2.8 GB	11.6 GB
258	42/8b4c1f	6386624	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:53.744	42m 56s	24m 20s	396.6%	1.4 GB	1.8 GB	2.8 GB	11.8 GB
276	82/2db87b	6386659	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:58:55.743	40m 54s	22m 32s	396.7%	1.3 GB	1.5 GB	2.8 GB	11.5 GB
227	55/c79169	6386600	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:07.744	44m 42s	27m 1s	373.4%	1.3 GB	1.5 GB	2.4 GB	8.6 GB
239	50/c1325c	6386601	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:08.745	44m 41s	26m 57s	396.8%	1.4 GB	1.5 GB	3.1 GB	12.9 GB
252	05/4e775b	6386607	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:14.744	44m 35s	26m 21s	396.7%	1.4 GB	1.5 GB	3.1 GB	13.1 GB
250	27/ccd6d4	6386608	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:15.744	44m 34s	26m 2s	396.6%	1.4 GB	1.8 GB	3.1 GB	12.8 GB
284	74/c00630	6386676	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:59:54.742	40m 55s	22m 48s	396.2%	1.4 GB	1.8 GB	2.6 GB	10.6 GB
311	0c/efda36	6386736	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 16:02:51.745	37m 58s	19m 35s	388.8%	1.3 GB	1.5 GB	2.4 GB	9.2 GB
290	ba/d2db35	6386680	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:59:58.742	40m 51s	22m 38s	396.4%	1.3 GB	1.5 GB	2.7 GB	11.1 GB
226	9e/7eca7e	6386582	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:55:49.769	46m	29m 56s	377.2%	1.5 GB	1.8 GB	2.7 GB	10.6 GB
238	2b/8a9d5c	6386593	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:00.778	45m 49s	28m 26s	367.6%	1.4 GB	1.8 GB	2.9 GB	12.2 GB
43	5a/235b22	6386335	snp_calling:trimSequences (Fastp trimming fastq files)	COMPLETED	0	2026-03-26 15:49:28.718	52m 21s	48m 26s	333.3%	1.5 GB	1.8 GB	55.5 GB	61.7 GB
243	ec/25267e	6386598	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:05.744	45m 44s	27m 55s	370.1%	1.3 GB	1.5 GB	2.8 GB	10.7 GB
266	57/8fded5	6386640	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:57:50.748	43m 59s	25m 5s	396.7%	1.3 GB	1.5 GB	3.1 GB	12.7 GB
273	7c/7a5e22	6386657	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:58:53.743	42m 56s	24m 22s	362.6%	1.4 GB	1.8 GB	2.6 GB	10.3 GB
305	cc/f6ca14	6386715	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 16:01:53.787	39m 56s	21m 39s	397.4%	1.3 GB	1.5 GB	2.5 GB	9.8 GB
245	49/45bdf5	6386602	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:09.744	46m 40s	29m 4s	340.5%	1.4 GB	1.8 GB	2.9 GB	11.8 GB
260	4c/bdb411	6386625	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:54.744	45m 55s	27m 40s	376.1%	1.4 GB	1.8 GB	2.9 GB	11.7 GB
304	ef/d4c968	6386713	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 16:01:51.787	40m 58s	22m 33s	378.7%	1.3 GB	1.7 GB	2.4 GB	8.7 GB
236	b6/102a6c	6386592	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:55:59.744	47m 50s	30m 52s	396.7%	1.4 GB	1.8 GB	3.3 GB	14.4 GB
286	91/bc4caa	6386681	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:59:59.741	43m 50s	25m 18s	371.7%	1.3 GB	1.5 GB	2.7 GB	10.6 GB
261	05/873cf5	6386626	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 15:56:55.744	48m 54s	30m 29s	396.7%	1.4 GB	1.5 GB	3.6 GB	16.1 GB
